student_id,access,engaged,idle_brief,idle_long,off_page_brief,off_page_long,chapter_number,book,submit,learning_duration_rounded
7258a4d9-3c15-49e0-a185-713f9f04510a,2/12/2023 5:28,15563477,4976037,13022155,7973155,212207311,8,College / Statistics and Data Science (ABC),2/28/2023 2:35,381
7258a4d9-3c15-49e0-a185-713f9f04510a,2/17/2023 20:23,22941964,6295087,1270961,13481945,186831280,9,College / Statistics and Data Science (ABC),2/28/2023 7:35,251
7258a4d9-3c15-49e0-a185-713f9f04510a,2/24/2023 20:58,9528787,2184207,12199422,3728265,152788399,10,College / Statistics and Data Science (ABC),3/3/2023 20:12,167
7258a4d9-3c15-49e0-a185-713f9f04510a,3/7/2023 4:44,12886482,2829311,3921691,4227788,95747123,11,College / Statistics and Data Science (ABC),3/24/2023 18:53,422
7258a4d9-3c15-49e0-a185-713f9f04510a,3/9/2023 3:47,12582283,535434,2544100,3204342,37036341,12,College / Statistics and Data Science (ABC),3/22/2023 18:45,326
736605fe-b7c4-4cba-8261-0b319f63fac0,1/24/2023 18:14,3025114,399164,0,1782713,28288497,1,College / Advanced Statistics and Data Science (ABCD),3/16/2023 13:25,1219
736605fe-b7c4-4cba-8261-0b319f63fac0,1/31/2023 16:13,7467668,795628,0,6141383,23204656,2,College / Advanced Statistics and Data Science (ABCD),3/16/2023 17:12,1056
736605fe-b7c4-4cba-8261-0b319f63fac0,2/8/2023 15:24,7982658,124522,0,8806418,16431447,3,College / Advanced Statistics and Data Science (ABCD),5/8/2023 14:10,2134
736605fe-b7c4-4cba-8261-0b319f63fac0,2/21/2023 16:53,7979374,253224,0,7221386,7867228,4,College / Advanced Statistics and Data Science (ABCD),5/10/2023 14:45,1869
736605fe-b7c4-4cba-8261-0b319f63fac0,3/9/2023 16:20,4918671,706025,0,1185471,15036401,5,College / Advanced Statistics and Data Science (ABCD),3/21/2023 15:33,287
736605fe-b7c4-4cba-8261-0b319f63fac0,3/21/2023 15:36,4505692,142713,3492714,3582710,46296113,6,College / Advanced Statistics and Data Science (ABCD),4/17/2023 13:47,646
736605fe-b7c4-4cba-8261-0b319f63fac0,4/17/2023 14:00,3359712,382916,0,4047056,1743754,8,College / Advanced Statistics and Data Science (ABCD),4/25/2023 16:50,194
736605fe-b7c4-4cba-8261-0b319f63fac0,4/24/2023 14:46,6105091,464856,1080410,3806483,11121192,9,College / Advanced Statistics and Data Science (ABCD),5/4/2023 15:20,240
736605fe-b7c4-4cba-8261-0b319f63fac0,5/4/2023 15:22,4157926,176921,0,3357167,2727102,10,College / Advanced Statistics and Data Science (ABCD),5/16/2023 7:37,280
736605fe-b7c4-4cba-8261-0b319f63fac0,5/15/2023 18:24,4544655,664996,0,696402,4833774,12,College / Advanced Statistics and Data Science (ABCD),5/17/2023 18:05,47
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/2/2023 4:37,4459608,1001136,0,316063,0,1,College / Advanced Statistics and Data Science (ABCD),4/2/2023 6:06,1
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/2/2023 6:06,12453432,1886458,0,6007855,38913121,2,College / Advanced Statistics and Data Science (ABCD),4/3/2023 1:29,19
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/3/2023 1:30,12390839,1871558,0,3826238,73697133,3,College / Advanced Statistics and Data Science (ABCD),4/5/2023 0:20,46
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/5/2023 0:21,14818272,2277284,0,4223744,111347450,4,College / Advanced Statistics and Data Science (ABCD),4/10/2023 22:49,142
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/10/2023 22:49,7556077,3002617,1214913,3655866,48757246,5,College / Advanced Statistics and Data Science (ABCD),4/15/2023 22:53,120
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/18/2023 4:07,8560449,0,0,2432247,37479181,6,College / Advanced Statistics and Data Science (ABCD),4/18/2023 17:23,13
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/23/2023 7:03,6374181,1607255,0,974355,0,8,College / Advanced Statistics and Data Science (ABCD),4/29/2023 6:31,143
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,4/29/2023 6:33,9638267,6805641,0,3436001,71252628,9,College / Advanced Statistics and Data Science (ABCD),5/2/2023 1:37,67
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/2/2023 19:51,6716182,1880706,0,1720576,113845388,10,College / Advanced Statistics and Data Science (ABCD),5/5/2023 6:28,58
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/8/2023 3:51,7196979,2483232,0,2647991,115948202,11,College / Advanced Statistics and Data Science (ABCD),5/14/2023 19:12,159
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/16/2023 4:41,6063726,1828991,0,2153279,68011692,12,College / Advanced Statistics and Data Science (ABCD),5/17/2023 5:49,25
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/17/2023 5:52,5244483,1596142,0,1998592,52090388,13,College / Advanced Statistics and Data Science (ABCD),5/20/2023 5:46,71
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/20/2023 5:47,7610004,3312632,8685045,1582776,102895645,14,College / Advanced Statistics and Data Science (ABCD),5/21/2023 20:41,38
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/28/2023 20:00,3970500,2551180,0,1749765,27668100,15,College / Advanced Statistics and Data Science (ABCD),5/29/2023 5:55,9
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,5/29/2023 6:00,2845694,0,0,35088,0,16,College / Advanced Statistics and Data Science (ABCD),5/29/2023 6:48,0
7740fbdb-164c-44cd-abac-04a45f49c628,2/16/2023 23:18,360047,0,0,0,0,2,College / Statistics and Data Science (ABC),2/16/2023 23:36,0
7740fbdb-164c-44cd-abac-04a45f49c628,5/9/2023 19:33,0,0,0,0,0,12,College / Statistics and Data Science (ABC),5/9/2023 19:49,0
78ccab12-8733-4772-a2e0-17c7e68a69d6,1/10/2023 19:22,1337442,0,0,0,0,1,College / Statistics and Data Science (ABC),1/10/2023 19:44,0
78ccab12-8733-4772-a2e0-17c7e68a69d6,1/10/2023 19:44,6188901,0,0,218014,6521388,2,College / Statistics and Data Science (ABC),1/11/2023 0:32,4
78ccab12-8733-4772-a2e0-17c7e68a69d6,1/11/2023 0:33,6822246,431577,0,1558371,43949336,3,College / Statistics and Data Science (ABC),1/19/2023 22:30,213
78ccab12-8733-4772-a2e0-17c7e68a69d6,1/19/2023 22:35,7942725,238998,0,3446933,10533891,4,College / Statistics and Data Science (ABC),1/22/2023 4:57,54
78ccab12-8733-4772-a2e0-17c7e68a69d6,1/24/2023 18:54,3343448,0,0,707135,1612964,5,College / Statistics and Data Science (ABC),1/24/2023 22:33,3
78ccab12-8733-4772-a2e0-17c7e68a69d6,2/1/2023 3:25,7283222,1551468,0,1917199,14826246,6,College / Statistics and Data Science (ABC),3/14/2023 9:03,989
78ccab12-8733-4772-a2e0-17c7e68a69d6,2/14/2023 19:05,2381386,0,0,148294,0,8,College / Statistics and Data Science (ABC),2/16/2023 19:17,48
78ccab12-8733-4772-a2e0-17c7e68a69d6,2/21/2023 19:06,3447108,190668,0,29534,1771667,9,College / Statistics and Data Science (ABC),2/23/2023 19:51,48
78ccab12-8733-4772-a2e0-17c7e68a69d6,3/2/2023 18:56,3634014,0,0,194065,0,10,College / Statistics and Data Science (ABC),3/2/2023 19:36,0
78ccab12-8733-4772-a2e0-17c7e68a69d6,3/9/2023 18:55,5512378,1801375,0,136343,0,11,College / Statistics and Data Science (ABC),3/10/2023 12:03,17
78ccab12-8733-4772-a2e0-17c7e68a69d6,3/14/2023 9:05,3674392,301330,0,1223392,103612815,12,College / Statistics and Data Science (ABC),3/16/2023 18:33,57
7a6bb46d-853d-4a49-ad6d-be434d9e8214,1/25/2023 7:11,5256936,0,0,3611800,2083465,1,College / Statistics and Data Science (ABC),1/30/2023 23:09,135
7a6bb46d-853d-4a49-ad6d-be434d9e8214,1/30/2023 22:20,14925966,0,0,4943853,2350766,2,College / Statistics and Data Science (ABC),2/8/2023 22:50,216
7a6bb46d-853d-4a49-ad6d-be434d9e8214,2/8/2023 23:15,11705625,795181,0,5368222,1871003,3,College / Statistics and Data Science (ABC),2/21/2023 19:09,307
7a6bb46d-853d-4a49-ad6d-be434d9e8214,2/21/2023 19:09,14737017,716495,0,12529563,972511,4,College / Statistics and Data Science (ABC),3/13/2023 22:35,483
7a6bb46d-853d-4a49-ad6d-be434d9e8214,3/13/2023 20:58,5895570,0,0,1205072,1314041,5,College / Statistics and Data Science (ABC),3/20/2023 2:47,149
7a6bb46d-853d-4a49-ad6d-be434d9e8214,3/20/2023 2:44,10031709,1334563,0,6952790,0,6,College / Statistics and Data Science (ABC),4/6/2023 0:01,405
7a6bb46d-853d-4a49-ad6d-be434d9e8214,4/17/2023 5:40,5338816,0,2729369,836535,0,8,College / Statistics and Data Science (ABC),5/1/2023 20:12,350
7a6bb46d-853d-4a49-ad6d-be434d9e8214,5/1/2023 20:12,7618520,383049,0,2277987,2478752,9,College / Statistics and Data Science (ABC),5/10/2023 18:35,214
7b7a965e-de91-4b5c-b202-13708736c164,1/25/2023 21:15,5853812,2621422,1360914,1443419,13583198,1,College / Statistics and Data Science (ABC),2/27/2023 0:08,770
7b7a965e-de91-4b5c-b202-13708736c164,2/2/2023 20:59,8083070,9083641,0,4978438,46262714,2,College / Statistics and Data Science (ABC),2/13/2023 23:37,266
7b7a965e-de91-4b5c-b202-13708736c164,2/15/2023 20:34,41704223,15784316,9369744,6490758,100793470,3,College / Statistics and Data Science (ABC),2/25/2023 3:49,223
7b7a965e-de91-4b5c-b202-13708736c164,2/28/2023 21:21,16682059,16712888,9193617,3458244,62288793,4,College / Statistics and Data Science (ABC),3/18/2023 6:31,417
7b7a965e-de91-4b5c-b202-13708736c164,3/21/2023 16:05,5166705,6363033,0,2548502,2659294,5,College / Statistics and Data Science (ABC),3/21/2023 20:18,4
7b7a965e-de91-4b5c-b202-13708736c164,4/3/2023 20:06,22835805,29983315,6648204,7754140,54590677,6,College / Statistics and Data Science (ABC),4/16/2023 0:14,292
7b7a965e-de91-4b5c-b202-13708736c164,5/2/2023 17:19,399988,4550882,1552389,1291669,1574877,8,College / Statistics and Data Science (ABC),5/2/2023 18:55,1
7b7a965e-de91-4b5c-b202-13708736c164,5/1/2023 20:15,12998049,13847521,7976068,3146118,75787689,9,College / Statistics and Data Science (ABC),5/14/2023 17:20,309
7b7f8d1c-0859-428d-9c3a-6277989314ff,1/31/2023 17:19,5358480,1002170,0,452026,40935888,1,College / Advanced Statistics and Data Science (ABCD),2/1/2023 22:55,29
7b7f8d1c-0859-428d-9c3a-6277989314ff,2/1/2023 22:58,9741602,4329625,18124805,4510245,124499020,2,College / Advanced Statistics and Data Science (ABCD),2/9/2023 5:35,174
7b7f8d1c-0859-428d-9c3a-6277989314ff,2/9/2023 16:42,11401958,3847463,0,2969122,155277283,3,College / Advanced Statistics and Data Science (ABCD),2/16/2023 18:37,169
7b7f8d1c-0859-428d-9c3a-6277989314ff,2/16/2023 17:57,8046399,8260707,0,8657082,249920061,4,College / Advanced Statistics and Data Science (ABCD),3/6/2023 22:50,436
7b7f8d1c-0859-428d-9c3a-6277989314ff,3/6/2023 22:58,5345508,1607677,0,4543384,170294780,5,College / Advanced Statistics and Data Science (ABCD),3/20/2023 5:18,318
7b7f8d1c-0859-428d-9c3a-6277989314ff,3/14/2023 17:13,7095075,9904817,0,3927219,56613405,6,College / Advanced Statistics and Data Science (ABCD),3/22/2023 23:55,198
7b7f8d1c-0859-428d-9c3a-6277989314ff,4/6/2023 17:23,2687918,2161377,0,3241880,99691025,8,College / Advanced Statistics and Data Science (ABCD),4/11/2023 5:06,107
7b7f8d1c-0859-428d-9c3a-6277989314ff,4/11/2023 17:21,3681983,958404,0,1348257,90898077,9,College / Advanced Statistics and Data Science (ABCD),4/20/2023 3:38,202
7b7f8d1c-0859-428d-9c3a-6277989314ff,4/20/2023 16:42,11309219,4222123,2730703,4343602,310177411,10,College / Advanced Statistics and Data Science (ABCD),5/2/2023 5:48,277
7b7f8d1c-0859-428d-9c3a-6277989314ff,5/2/2023 5:47,10136233,11720345,0,5318721,353461816,11,College / Advanced Statistics and Data Science (ABCD),5/8/2023 5:15,143
7b7f8d1c-0859-428d-9c3a-6277989314ff,5/8/2023 5:15,6006078,11859996,0,4860471,135194197,12,College / Advanced Statistics and Data Science (ABCD),5/10/2023 4:52,47
7b7f8d1c-0859-428d-9c3a-6277989314ff,5/14/2023 18:49,1751518,1501375,0,1514852,41162367,13,College / Statistics and Data Science (ABC),5/16/2023 3:43,32
8181343d-1439-431e-b509-a51048e05b37,1/9/2023 7:36,3417849,272130,0,622089,0,1,College / Advanced Statistics and Data Science (ABCD),1/10/2023 7:08,23
8181343d-1439-431e-b509-a51048e05b37,1/9/2023 8:02,5854242,965710,0,4382534,35360907,2,College / Advanced Statistics and Data Science (ABCD),1/11/2023 8:29,48
8181343d-1439-431e-b509-a51048e05b37,1/11/2023 8:23,301840,0,0,1194415,16740050,3,College / Advanced Statistics and Data Science (ABCD),1/12/2023 19:42,35
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,1/25/2023 7:46,777913,738335,0,1421234,0,1,College / Statistics and Data Science (ABC),1/25/2023 8:04,0
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,1/30/2023 6:03,497943,156465,0,237994,0,5,College / Statistics and Data Science (ABC),1/30/2023 6:18,0
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,1/30/2023 6:18,7980670,2356524,0,796131,0,6,College / Statistics and Data Science (ABC),2/27/2023 4:28,670
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,4/5/2023 17:01,3807703,1110233,0,1251981,0,8,College / Statistics and Data Science (ABC),4/12/2023 6:01,157
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,4/19/2023 18:40,3486375,4769170,1937877,1297674,2735874,9,College / Statistics and Data Science (ABC),5/1/2023 21:46,291
81f6dd31-1427-4bf4-abaa-09f2ea49dd04,5/3/2023 17:46,1321726,1134193,0,9428,0,10,College / Statistics and Data Science (ABC),5/3/2023 18:09,0
8380ec3e-2ae9-4551-b44a-376b5b79929b,12/28/2022 1:54,3028325,252230,3223086,83297,24428438,1,College / Statistics and Data Science (ABC),1/10/2023 0:18,310
8380ec3e-2ae9-4551-b44a-376b5b79929b,1/10/2023 0:18,12073810,1491760,0,3180662,53722071,2,College / Statistics and Data Science (ABC),1/11/2023 18:16,41
8380ec3e-2ae9-4551-b44a-376b5b79929b,1/10/2023 19:13,14939835,4299614,1942199,3261686,96123020,3,College / Statistics and Data Science (ABC),1/22/2023 23:00,291
8380ec3e-2ae9-4551-b44a-376b5b79929b,1/22/2023 23:00,21543100,14261833,3096695,6415152,142451056,4,College / Statistics and Data Science (ABC),1/30/2023 6:29,175
8380ec3e-2ae9-4551-b44a-376b5b79929b,1/25/2023 23:34,15541158,10524586,0,7958834,93978657,5,College / Statistics and Data Science (ABC),2/7/2023 0:37,289
8380ec3e-2ae9-4551-b44a-376b5b79929b,1/27/2023 7:58,24692675,17486991,3172508,10622821,267414744,6,College / Statistics and Data Science (ABC),2/21/2023 21:08,613
8380ec3e-2ae9-4551-b44a-376b5b79929b,2/10/2023 7:26,10485975,3639689,0,8092253,144108303,8,College / Statistics and Data Science (ABC),3/4/2023 23:30,544
8380ec3e-2ae9-4551-b44a-376b5b79929b,2/17/2023 5:51,12253628,4605770,0,5675394,114949995,9,College / Statistics and Data Science (ABC),3/11/2023 0:34,522
8380ec3e-2ae9-4551-b44a-376b5b79929b,3/4/2023 7:34,11493076,5726450,1476017,7327092,98415588,10,College / Statistics and Data Science (ABC),3/13/2023 7:20,215
8380ec3e-2ae9-4551-b44a-376b5b79929b,3/4/2023 9:27,16598166,5499856,0,9681232,227160942,11,College / Statistics and Data Science (ABC),3/16/2023 5:55,284
8380ec3e-2ae9-4551-b44a-376b5b79929b,3/11/2023 7:15,1318412,624867,0,372312,0,12,College / Statistics and Data Science (ABC),3/16/2023 23:10,135
8476c87b-dc78-41cc-beb0-0d278e230671,1/13/2023 21:09,4015515,760471,1713228,1310423,28871007,1,College / Statistics and Data Science (ABC),1/13/2023 22:44,1
8476c87b-dc78-41cc-beb0-0d278e230671,1/13/2023 22:41,15510614,9383242,1194134,3120102,18703823,2,College / Statistics and Data Science (ABC),1/16/2023 3:59,53
8476c87b-dc78-41cc-beb0-0d278e230671,1/16/2023 3:59,13771901,5001007,0,2032342,124596500,3,College / Statistics and Data Science (ABC),1/21/2023 22:35,138
8476c87b-dc78-41cc-beb0-0d278e230671,1/21/2023 23:13,14859347,1505206,2572949,2019513,101867886,4,College / Statistics and Data Science (ABC),1/22/2023 5:34,6
8476c87b-dc78-41cc-beb0-0d278e230671,1/24/2023 8:11,18313178,6039537,0,6983691,192070845,5,College / Statistics and Data Science (ABC),1/27/2023 7:10,70
8476c87b-dc78-41cc-beb0-0d278e230671,2/2/2023 21:44,8640549,1952845,1228781,602813,66195468,6,College / Statistics and Data Science (ABC),2/4/2023 7:27,33
8476c87b-dc78-41cc-beb0-0d278e230671,2/10/2023 2:43,6741777,2596908,0,682315,0,8,College / Statistics and Data Science (ABC),2/18/2023 1:13,190
8476c87b-dc78-41cc-beb0-0d278e230671,2/23/2023 21:36,6793081,1559524,1247917,3201432,40262759,9,College / Statistics and Data Science (ABC),3/4/2023 5:14,199
8476c87b-dc78-41cc-beb0-0d278e230671,3/2/2023 22:45,7141527,2015594,17692199,533347,35494523,10,College / Statistics and Data Science (ABC),3/4/2023 7:18,32
8476c87b-dc78-41cc-beb0-0d278e230671,3/4/2023 7:26,6393107,834905,2236480,173072,104757312,11,College / Statistics and Data Science (ABC),3/11/2023 7:42,168
8476c87b-dc78-41cc-beb0-0d278e230671,3/20/2023 1:12,10146510,2256882,0,2277538,20258059,12,College / Statistics and Data Science (ABC),3/20/2023 7:53,6
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/27/2023 3:21,3676392,0,0,314508,0,1,College / Statistics and Data Science (ABC),6/27/2023 4:30,1
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/27/2023 4:30,13088678,176611,0,7804401,73142668,2,College / Statistics and Data Science (ABC),6/27/2023 16:07,11
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/27/2023 21:23,15255542,376723,0,149440,0,3,College / Statistics and Data Science (ABC),7/6/2023 2:56,197
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/28/2023 0:45,19813179,3769580,0,3609834,4284969,4,College / Statistics and Data Science (ABC),7/6/2023 4:25,195
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/29/2023 1:08,15616814,2022592,0,592271,7904885,5,College / Statistics and Data Science (ABC),7/6/2023 5:14,172
8746989a-5b4f-454d-a185-7fb0b9411e3f,6/30/2023 3:43,13352504,2138261,0,1389968,5578901,6,College / Statistics and Data Science (ABC),7/5/2023 23:58,140
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/3/2023 21:23,10114471,2226082,7676423,3644947,3929923,8,College / Statistics and Data Science (ABC),7/20/2023 3:00,389
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/5/2023 20:40,14324913,1158088,0,5964201,6698698,9,College / Statistics and Data Science (ABC),7/6/2023 6:01,9
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/7/2023 0:14,7763466,1968057,0,5406370,43851334,10,College / Statistics and Data Science (ABC),7/11/2023 19:23,115
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/18/2023 18:11,11808033,3973509,0,8005569,63363387,11,College / Statistics and Data Science (ABC),7/19/2023 17:05,22
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/19/2023 17:05,9810408,1716473,1013109,572360,21891079,12,College / Statistics and Data Science (ABC),7/19/2023 21:12,4
8746989a-5b4f-454d-a185-7fb0b9411e3f,7/21/2023 21:44,2743853,0,0,0,0,13,College / Statistics and Data Science (ABC),7/21/2023 22:26,0
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,1/26/2023 21:48,530129,0,0,68013,0,1,College / Statistics and Data Science (ABC),4/18/2023 21:40,1967
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,2/2/2023 18:15,4152799,1111446,0,92056,931026,2,College / Statistics and Data Science (ABC),2/2/2023 19:43,1
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,2/6/2023 23:02,6193134,2505005,0,1309026,52325991,3,College / Statistics and Data Science (ABC),2/9/2023 23:32,72
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,2/15/2023 23:16,9377380,1444669,0,2520991,118675074,4,College / Statistics and Data Science (ABC),2/22/2023 1:44,146
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,2/26/2023 2:19,6412072,5051740,1326061,1314992,12179996,5,College / Statistics and Data Science (ABC),3/1/2023 5:11,74
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,3/1/2023 5:11,7028955,2917297,0,2795532,81116731,6,College / Statistics and Data Science (ABC),3/9/2023 22:45,209
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,3/10/2023 6:54,2731186,780669,0,2464,56296145,8,College / Statistics and Data Science (ABC),4/4/2023 0:00,593
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,4/4/2023 0:00,5911499,232754,37708073,2832398,49034804,9,College / Statistics and Data Science (ABC),4/18/2023 21:28,357
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,4/24/2023 21:25,3593669,905002,0,51471,1470205,10,College / Statistics and Data Science (ABC),4/24/2023 23:06,1
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,4/24/2023 22:41,5588422,2360903,4936355,1079540,38140121,11,College / Statistics and Data Science (ABC),4/30/2023 7:13,128
87a2846c-5ad1-4ac1-ad40-46cf881fb13e,5/8/2023 20:20,2052197,725049,2263551,481678,26919210,12,College / Statistics and Data Science (ABC),5/9/2023 20:13,23
88a982b7-be6d-471e-b943-60b4be63cf23,3/27/2023 20:30,5325293,795621,1016507,126922,0,1,College / Advanced Statistics and Data Science (ABCD),3/27/2023 22:07,1
88a982b7-be6d-471e-b943-60b4be63cf23,3/27/2023 22:07,15273068,3837643,938047,740380,17932804,2,College / Advanced Statistics and Data Science (ABCD),3/28/2023 6:16,8
88a982b7-be6d-471e-b943-60b4be63cf23,3/28/2023 6:16,27168073,3673728,0,1659635,83337439,3,College / Advanced Statistics and Data Science (ABCD),3/30/2023 23:35,65
88a982b7-be6d-471e-b943-60b4be63cf23,4/5/2023 17:15,23188382,2278553,0,1909873,131423674,4,College / Advanced Statistics and Data Science (ABCD),4/7/2023 20:09,50
88a982b7-be6d-471e-b943-60b4be63cf23,4/7/2023 20:16,14181202,7623290,1675030,2728650,46264400,5,College / Advanced Statistics and Data Science (ABCD),4/12/2023 22:47,122
88a982b7-be6d-471e-b943-60b4be63cf23,4/12/2023 22:47,21829123,4010990,2161018,4896631,286556545,6,College / Advanced Statistics and Data Science (ABCD),4/16/2023 7:01,80
88a982b7-be6d-471e-b943-60b4be63cf23,4/19/2023 22:34,14214437,2918332,8266962,1250164,130434966,8,College / Advanced Statistics and Data Science (ABCD),4/26/2023 16:04,161
88a982b7-be6d-471e-b943-60b4be63cf23,4/26/2023 16:04,32346296,2075927,0,2204181,109057450,9,College / Advanced Statistics and Data Science (ABCD),5/2/2023 23:37,151
88a982b7-be6d-471e-b943-60b4be63cf23,5/2/2023 23:37,18850673,5993425,2146186,2862601,48610233,10,College / Advanced Statistics and Data Science (ABCD),5/7/2023 23:43,120
88a982b7-be6d-471e-b943-60b4be63cf23,5/7/2023 23:43,19683923,2286532,0,1467261,33634717,11,College / Advanced Statistics and Data Science (ABCD),5/8/2023 4:41,4
88a982b7-be6d-471e-b943-60b4be63cf23,5/8/2023 4:41,12916421,2410331,14299989,628807,0,12,College / Advanced Statistics and Data Science (ABCD),5/8/2023 18:05,13
8aee549c-5e83-4290-8ad6-2b963120494f,2/11/2023 5:05,16255578,11722063,15460316,14138076,252430292,8,College / Statistics and Data Science (ABC),2/21/2023 20:11,255
8aee549c-5e83-4290-8ad6-2b963120494f,3/6/2023 0:21,24716281,9722266,8344530,9591080,149184632,9,College / Statistics and Data Science (ABC),3/23/2023 20:09,427
8aee549c-5e83-4290-8ad6-2b963120494f,4/12/2023 22:09,5089364,4143635,3254250,931289,28163666,10,College / Statistics and Data Science (ABC),4/25/2023 20:04,309
8aee549c-5e83-4290-8ad6-2b963120494f,4/27/2023 19:50,5051770,499221,0,2470773,30213733,11,College / Statistics and Data Science (ABC),5/4/2023 21:25,169
8c196e62-1ddb-4162-8a82-8225e877f078,4/3/2023 20:49,3519324,190858,0,1194744,27157808,1,College / Advanced Statistics and Data Science (ABCD),4/6/2023 5:08,56
8c196e62-1ddb-4162-8a82-8225e877f078,4/3/2023 21:29,7038380,757263,0,3034827,133670517,2,College / Advanced Statistics and Data Science (ABCD),4/6/2023 20:56,71
8c196e62-1ddb-4162-8a82-8225e877f078,4/6/2023 20:57,7163912,525077,7744892,3541413,23366693,3,College / Advanced Statistics and Data Science (ABCD),4/11/2023 2:36,101
8c196e62-1ddb-4162-8a82-8225e877f078,4/11/2023 2:36,10929845,4721581,4244729,6550003,94503768,4,College / Advanced Statistics and Data Science (ABCD),4/17/2023 3:44,145
8c196e62-1ddb-4162-8a82-8225e877f078,4/17/2023 3:48,6663179,3300625,2469223,1913722,35418957,5,College / Advanced Statistics and Data Science (ABCD),4/17/2023 22:38,18
8c196e62-1ddb-4162-8a82-8225e877f078,4/17/2023 22:39,10205096,2212768,930257,2232918,88373965,6,College / Advanced Statistics and Data Science (ABCD),4/30/2023 3:41,293
8c196e62-1ddb-4162-8a82-8225e877f078,4/30/2023 5:06,5095630,871880,0,424882,34355211,8,College / Advanced Statistics and Data Science (ABCD),5/1/2023 5:25,24
8c196e62-1ddb-4162-8a82-8225e877f078,5/1/2023 5:26,4552119,669319,0,1028970,5546275,9,College / Advanced Statistics and Data Science (ABCD),5/5/2023 17:34,108
8c196e62-1ddb-4162-8a82-8225e877f078,5/9/2023 19:42,5025154,726004,2274551,3491709,76728870,10,College / Advanced Statistics and Data Science (ABCD),5/15/2023 21:56,146
8c196e62-1ddb-4162-8a82-8225e877f078,5/15/2023 21:57,9083449,7579919,7257634,5226336,144331684,11,College / Advanced Statistics and Data Science (ABCD),5/30/2023 5:32,343
8c196e62-1ddb-4162-8a82-8225e877f078,5/30/2023 5:32,6337584,3446587,32668242,3659652,5231053,12,College / Advanced Statistics and Data Science (ABCD),6/1/2023 21:26,63
8c196e62-1ddb-4162-8a82-8225e877f078,6/3/2023 22:47,4206194,2733036,5851946,1814908,58586514,13,College / Advanced Statistics and Data Science (ABCD),6/11/2023 22:09,191
8c196e62-1ddb-4162-8a82-8225e877f078,6/11/2023 22:04,5255028,1672088,0,762277,48977923,14,College / Advanced Statistics and Data Science (ABCD),6/14/2023 20:47,70
8f3faf8d-8c56-4587-81c4-d6eb2cc5a4c7,1/2/2023 20:22,6045805,1521356,0,1924898,0,1,College / Statistics and Data Science (ABC),1/4/2023 2:50,30
8f3faf8d-8c56-4587-81c4-d6eb2cc5a4c7,1/5/2023 3:11,10291597,3990682,0,3256345,1070892,2,College / Statistics and Data Science (ABC),1/9/2023 19:57,112
8f3faf8d-8c56-4587-81c4-d6eb2cc5a4c7,1/6/2023 4:52,8119666,1890288,0,6164408,1210139,3,College / Statistics and Data Science (ABC),1/11/2023 3:37,118
8f3faf8d-8c56-4587-81c4-d6eb2cc5a4c7,1/12/2023 2:41,9519675,1943830,0,5714824,1010821,4,College / Statistics and Data Science (ABC),1/13/2023 7:14,28
